Name_EN,Address_EN,Latitude,Longitude,Facility_Type
"Dr. Ng Yuen Wai, Miko","ROOM 1128, 11/F, GRAND PLAZA, OFFICE TOWER 1, 639 NATHAN ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.317891,114.16941,PrivatehealthcarefacilitiesunderCap633
Bayley & Jackson Dental Surgeons Ltd.,"FLAT 206-218, 2/F, JARDINE HOUSE, 1 CONNAUGHT PLACE, CENTRAL & WESTERN DISTRICT, HONG KONG",22.2829669,114.159264,PrivatehealthcarefacilitiesunderCap633
General Eye and Low Vision Centre,"1/F & 3/F, EAST WING, 248 NAM CHEONG STREET, SHAM SHUI PO DISTRICT, KOWLOON",22.334375,114.1683703,PrivatehealthcarefacilitiesunderCap633
Family Smile,"12/F, MANNING HOUSE, 48 QUEEN'S ROAD CENTRAL, CENTRAL & WESTERN DISTRICT, HONG KONG",22.2819702,114.1561388,PrivatehealthcarefacilitiesunderCap633
Periosolution and Children’s Dental Clinic,"ROOM 1801, 18/F, EAST POINT CENTER, 555 HENNESSY ROAD, WAN CHAI DISTRICT, HONG KONG",22.2804123,114.1843422,PrivatehealthcarefacilitiesunderCap633
Dr. Douglas Chong & Associates,"ROOM 301, 3/F, LOKE YEW BUILDING, 50-52 QUEEN'S ROAD CENTRAL, CENTRAL & WESTERN DISTRICT, HONG KONG",22.2822295,114.1560583,PrivatehealthcarefacilitiesunderCap633
Union Hospital Polyclinic (Tsim Sha Tsui),"UNIT 1802 - 1807,  1812 & 1818, 18/F, MIRA PLACE TOWER A, 132 NATHAN ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.3009496,114.1721728,PrivatehealthcarefacilitiesunderCap633
Maxillofacial Surgery and Dental Implant Centre,"ROOM 1712, 17/F, MELBOURNE PLAZA, 33 QUEEN'S ROAD CENTRAL, CENTRAL & WESTERN DISTRICT, HONG KONG",22.2824017,114.1566758,PrivatehealthcarefacilitiesunderCap633
Prodent Health and Care Company Ltd.,"ROOM 1704, 17/F, KOWLOON BUILDING, 555 NATHAN ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.3141676,114.1701772,PrivatehealthcarefacilitiesunderCap633
Metrodental,"ROOM 503-507, 5/F, GRAND CENTRE, 8 HUMPHREYS AVENUE, YAU TSIM MONG DISTRICT, KOWLOON",22.298555,114.1735204,PrivatehealthcarefacilitiesunderCap633
Dental Implant & Maxillofacial Centre / Cameron Dental Centre,"FLAT 1410-1411, 14/F, OCEAN CENTRE, 5 CANTON ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.2962466,114.1688999,PrivatehealthcarefacilitiesunderCap633
Dental Implant & Maxillofacial Centre,"FLAT 1901-1905 & 1912-1913, 19/F, THE CENTER, 99 QUEEN'S ROAD CENTRAL, CENTRAL & WESTERN DISTRICT, HONG KONG",22.2846096,114.1547403,PrivatehealthcarefacilitiesunderCap633
Health Dental Surgery,"ROOM 803A, 8/F, WORLD-WIDE HOUSE, 19 DES VOEUX ROAD CENTRAL, CENTRAL & WESTERN DISTRICT, HONG KONG",22.2825275,114.1578676,PrivatehealthcarefacilitiesunderCap633
Dr Irma Shum Dental Office,"ROOM A & B, 14/F, HANG SENG CAUSEWAY BAY BUILDING, 28-34 YEE WO STREET, WAN CHAI DISTRICT, HONG KONG",22.279685,114.1853353,PrivatehealthcarefacilitiesunderCap633
"Dr. Ho Kam Yuen Simon, Dental Surgeon","ROOM 1301, 13/F, GRAND CENTRE, 8 HUMPHREYS AVENUE, YAU TSIM MONG DISTRICT, KOWLOON",22.2985545,114.1735199,PrivatehealthcarefacilitiesunderCap633
Micro-Endodontics Specialist Center,"ROOM 1501, 15/F, CENTRAL BUILDING, 1 PEDDER STREET, CENTRAL & WESTERN DISTRICT, HONG KONG",22.2812797,114.1572487,PrivatehealthcarefacilitiesunderCap633
THP Dental,"ROOM 1504-1506, 15/F, WORLD-WIDE HOUSE, 19 DES VOEUX ROAD CENTRAL, CENTRAL, HONG KONG",22.282527,114.1578662,PrivatehealthcarefacilitiesunderCap633
Dr Law Kwok Tung Dental Surgeon,"FLAT 906, 9/F, GRAND PLAZA, OFFICE TOWER 1, 625 & 639 NATHAN ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.3181185,114.1693645,PrivatehealthcarefacilitiesunderCap633
MAC Sedation Centre,"FLAT 611-612, 6/F, WORLD-WIDE HOUSE, 19 DES VOEUX ROAD CENTRAL, CENTRAL & WESTERN DISTRICT, HONG KONG",22.2825269,114.1578671,PrivatehealthcarefacilitiesunderCap633
Home Dental LTD,"ROOM 2009-2010, 20/F, KOLOUR TSUEN WAN 1, 68 CHUNG ON STREET, TSUEN WAN DISTRICT, NEW TERRITORIES",22.37063,114.1176449,PrivatehealthcarefacilitiesunderCap633
Implant Prosthodontics Centre,"ROOM 2001-2003, 20/F, FORTUNE CENTRE, 48 YUN PING ROAD, WAN CHAI DISTRICT, HONG KONG",22.2793,114.1844,PrivatehealthcarefacilitiesunderCap633
Integrated Dialysis Facilities (HK) Limited,"FLAT 811, 8/F, CHAMPION BUILDING, 301 NATHAN ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.3054352,114.1712736,PrivatehealthcarefacilitiesunderCap633
Lions Kidney Educational Centre and Research Foundation Day Dialysis Centre (Tai Po),"SHOP A & B, G/F, CRANSTOWN BUILDING, 13 & 15 SUI ON STREET, TAI PO DISTRICT, NEW TERRITORIES",22.4490245,114.1637628,PrivatehealthcarefacilitiesunderCap633
Dr Wang-Lung Luk,"ROOM 1606, 16/F, 9 QUEEN'S ROAD CENTRAL, CENTRAL & WESTERN DISTRICT, HONG KONG",22.280258,114.1584194,PrivatehealthcarefacilitiesunderCap633
HKSH Healthcare Medical Centre,"21/F, 22/F AND SUITE 2301-2306, 23/F, ONE PACIFIC PLACE, 88 QUEENSWAY, CENTRAL & WESTERN DISTRICT, HONG KONG",22.2776833,114.1653852,PrivatehealthcarefacilitiesunderCap633
Cypress Eye & Surgery Centre,"ROOM 807-808, 8/F, H ZENTRE, 15 MIDDLE ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.2953967,114.173387,PrivatehealthcarefacilitiesunderCap633
GI Endoscopy Centre,"ROOM 1107-1108, 11/F, EAST POINT CENTRE, 555 HENNESSY ROAD, WAN CHAI DISTRICT, HONG KONG",22.2804146,114.1843435,PrivatehealthcarefacilitiesunderCap633
Cancer Care Centre,"18/F, 26 NATHAN ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.2958614,114.1726378,PrivatehealthcarefacilitiesunderCap633
The Grand HD Endoscopy Centre,"ROOM 1301-1302, 13/F, OFFICE TOWER 1 GRAND PLAZA, 639 NATHAN ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.3181131,114.1693666,PrivatehealthcarefacilitiesunderCap633
Total Vision Laser Eye Surgery Centre,"UNIT 802A, 8/F, H ZENTRE, 15 MIDDLE ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.295395,114.1733818,PrivatehealthcarefacilitiesunderCap633
Dr George P.M. Cheng Surgery Centre,"ROOM 1008-1009, 10/F, MELBOURNE PLAZA, 33 QUEEN'S ROAD CENTRAL, CENTRAL & WESTERN DISTRICT, HONG KONG",22.2824046,114.1566759,PrivatehealthcarefacilitiesunderCap633
Union Oncology Centre,"B1/F, FLAT 108, 1/F & 2/F, H ZENTRE, 15 MIDDLE ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.2953999,114.1733864,PrivatehealthcarefacilitiesunderCap633
Union Imaging & Healthcheck Centre,"9/F, H ZENTRE, 15 MIDDLE ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.2953948,114.1733851,PrivatehealthcarefacilitiesunderCap633
HKSH Diagnostics Centre (Island East),"UNIT B, 3/F, UNIT A & B, 7/F, LI SHU FONG BUILDING, 5 A KUNG NGAM VILLAGE ROAD, EASTERN DISTRICT, HONG KONG",22.2825579,114.2326416,PrivatehealthcarefacilitiesunderCap633
HKSH Cancer Centre (Island East),"G/F, UNIT A, 2/F, UNIT A, 3/F & 6/F, LI SHU FONG BUILDING, 5 A KUNG NGAM VILLAGE ROAD, EASTERN DISTRICT, HONG KONG",22.2825579,114.2326416,PrivatehealthcarefacilitiesunderCap633
The Hong Kong Ophthalmic Associates,"26/F, NEW WORLD TOWER ONE, 18 QUEEN'S ROAD CENTRAL, CENTRAL & WESTERN DISTRICT, HONG KONG",22.280705,114.1571342,PrivatehealthcarefacilitiesunderCap633
Cosmetic Central,"19/F, ONE CHINACHEM CENTRAL, 22 DES VOEUX ROAD CENTRAL, CENTRAL & WESTERN DISTRICT, HONG KONG",22.2824612,114.1572519,PrivatehealthcarefacilitiesunderCap633
Asia Medical Specialists,"8/F, CHINA BUILDING, 29 QUEEN'S ROAD CENTRAL, CENTRAL & WESTERN DISTRICT, HONG KONG",22.2817501,114.1568402,PrivatehealthcarefacilitiesunderCap633
Paeon Day Surgery Centre,"ROOM 2501-2502, 25/F, 26 NATHAN ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.2958601,114.1726397,PrivatehealthcarefacilitiesunderCap633
Trinity Medical Imaging Centre,"ROOM 1501-1502A, 15/F, CHINA HONG KONG CITY TOWER 5, 33 CANTON ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.3008726,114.1679009,PrivatehealthcarefacilitiesunderCap633
Metro Medical Centre,"ROOM 1002 & 1005, 10/F, CENTRAL BUILDING, 1 PEDDER STREET, CENTRAL & WESTERN DISTRICT, HONG KONG",22.2812805,114.1572497,PrivatehealthcarefacilitiesunderCap633
Precious Endocrinology & Oncology,"ROOM 903-904, 9/F, MANNING HOUSE, 38-48 QUEEN'S ROAD CENTRAL, CENTRAL & WESTERN DISTRICT, HONG KONG",22.2819692,114.1561381,PrivatehealthcarefacilitiesunderCap633
Loving Smiles Special Care Dental Centre Vera Ruttonjee Desai Elderly Clinic,"SHOP A202-208, 2/F, CHO YIU CENTRE, CHO YIU CHUEN, KWAI TSING DISTRICT, NEW TERRITORIES",22.3458322,114.1283328,PrivatehealthcarefacilitiesunderCap633
Virtus Medical Centre - H Zentre,"11/F, H ZENTRE, 15 MIDDLE ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.2953946,114.1733859,PrivatehealthcarefacilitiesunderCap633
Heal Oncology Centre Limited,"16/F, THE ENTERTAINMENT BUILDING, 30 QUEEN'S ROAD CENTRAL, CENTRAL & WESTERN DISTRICT, HONG KONG",22.2814526,114.1564296,PrivatehealthcarefacilitiesunderCap633
Dr. Lam Kar Wai Phoebe,"9/F, KAM SHEK COMMERCIAL BUILDING, 17 WATERLOO ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.3133045,114.1710675,PrivatehealthcarefacilitiesunderCap633
Hong Kong Health Check-Gastrointestinal Endoscopy Centre,"ROOM 502, 5/F, HONG KONG HEALTH CHECK TOWER, 241-243 NATHAN ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.305108,114.1713621,PrivatehealthcarefacilitiesunderCap633
Medicare Specialist Clinic & Endoscopy Centre,"ROOM 603, FLOOR 6, MIRA PLACE TOWER A, 132 NATHAN ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.3009495,114.1721721,PrivatehealthcarefacilitiesunderCap633
I Centre,"3/F, HIP SHING HONG KOWLOON CENTRE, 192-194 NATHAN ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.3034296,114.1720582,PrivatehealthcarefacilitiesunderCap633
Humansa Yuen Long HD Endoscopy,"ROOM 1001-03A, 10/F, HSBC BUILDING YUEN LONG, 150-160 CASTLE PEAK ROAD, YUEN LONG DISTRICT, NEW TERRITORIES",22.4442561,114.0275012,PrivatehealthcarefacilitiesunderCap633
Humansa Kwun Tong HD Endoscopy,"UNIT 906-907, 9/F, PROSPERITY PLACE, 6 SHING YIP STREET, KWUN TONG DISTRICT, KOWLOON",22.3107427,114.2257901,PrivatehealthcarefacilitiesunderCap633
Keith Chan Musculoskeletal and Family Medicine Centre Company Limited,"ROOM 1201, 12/F, KOLOUR - TSUEN WAN I, 68 CHUNG ON STREET, TSUEN WAN DISTRICT, NEW TERRITORIES",22.37063,114.1176445,PrivatehealthcarefacilitiesunderCap633
Hong Kong Endoscopy Centre,"ROOM 1725A, 17/F, GRAND PLAZA, OFFICE TOWER 1, 625 & 639 NATHAN ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.318119,114.1693639,PrivatehealthcarefacilitiesunderCap633
Oropro Dental Center,"ROOM 1001-1002, 10/F, 8 JORDAN ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.3054848,114.1724428,PrivatehealthcarefacilitiesunderCap633
Clear Vision Ophthalmic Surgical Centre,"ROOM 909, 9/F, ARGYLE CENTRE PHASE 1, 688 NATHAN ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.31983,114.1697,PrivatehealthcarefacilitiesunderCap633
American Dental Partners,"SUITE 1002-1003A, 10/F, THE CENTRIUM, 60 WYNDHAM STREET, CENTRAL, HONG KONG",22.28073,114.15466,PrivatehealthcarefacilitiesunderCap633
All Eye Centre,"ROOM 1410A, 14/F, CHAMPION BUILDING, 301-309 NATHAN ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.3054719,114.171275,PrivatehealthcarefacilitiesunderCap633
Central Integrated Clinic,"ROOM 509, 5/F, WING ON HOUSE, 71 DES VOEUX ROAD CENTRAL, CENTRAL & WESTERN DISTRICT, HONG KONG",22.2838989,114.156466,PrivatehealthcarefacilitiesunderCap633
Eminence Specialist & Endoscopy Centre,"ROOM 704, 7/F, 9 QUEEN'S ROAD CENTRAL, CENTRAL & WESTERN DISTRICT, HONG KONG",22.2802664,114.158422,PrivatehealthcarefacilitiesunderCap633
Union Reproductive Medicine Centre (Tsim Sha Tsui),"12/F, H ZENTRE, 15 MIDDLE ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.2954097,114.1733719,PrivatehealthcarefacilitiesunderCap633
Fresenius Kidney Care Dialysis Center (Yuen Long),"8/F, HSBC BUILDING YUEN LONG, 150-160 CASTLE PEAK ROAD, YUEN LONG DISTRICT, NEW TERRITORIES",22.44429,114.0275,PrivatehealthcarefacilitiesunderCap633
John's Oral Maxillofacial Surgery & Implant Clinic,"FLAT 907B-908, 9/F, HK PACIFIC CENTRE, 28 HANKOW ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.29701,114.17135,PrivatehealthcarefacilitiesunderCap633
Perfect Smile Esthetic Centre,"ROOM 1604, 16/F, SINO PLAZA, 255-257 GLOUCESTER ROAD, WAN CHAI DISTRICT, HONG KONG",22.28132,114.18226,PrivatehealthcarefacilitiesunderCap633
C-MER (Worldwide) Medical Center,"ROOM 602-603, 6/F, WORLD-WIDE HOUSE, 19 DES VOEUX ROAD CENTRAL, CENTRAL & WESTERN DISTRICT, HONG KONG",22.28278,114.15786,PrivatehealthcarefacilitiesunderCap633
Adventist Medical Center - Taikoo Place,"19/F, OXFORD HOUSE, TAIKOO PLACE, 979 KING'S ROAD, EASTERN DISTRICT, HONG KONG",22.28722,114.21326,PrivatehealthcarefacilitiesunderCap633
Dr David C Hoaglin Dentistry,"9/F, KAILEY TOWER, 16 STANLEY STREET, CENTRAL & WESTERN DISTRICT, HONG KONG",22.28194,114.15582,PrivatehealthcarefacilitiesunderCap633
Reproductive HealthCare,"ROOM 401-413, 4/F, PRINCE'S BUILDING, 10 CHATER ROAD, CENTRAL & WESTERN DISTRICT, HONG KONG",22.2812254,114.159257,PrivatehealthcarefacilitiesunderCap633
Wilson Eye Surgery and Laser Centre,"G/F & M/F, 2 KUK TING STREET, YUEN LONG DISTRICT, NEW TERRITORIES",22.44485,114.0299,PrivatehealthcarefacilitiesunderCap633
I Centre (MK),"ROOM 910, 918-919, 9/F, ARGYLE CENTRE PHASE 1, 688 NATHAN ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.3198382,114.169543,PrivatehealthcarefacilitiesunderCap633
The LOGOS Centre for Ophthalmic Surgery,"ROOM 1812-1814, 18/F, MELBOURNE PLAZA, 33 QUEEN'S ROAD CENTRAL, CENTRAL & WESTERN DISTRICT, HONG KONG",22.2823793,114.156621,PrivatehealthcarefacilitiesunderCap633
Grace Orthopaedics Traumatology and Pain Specialist,"ROOM 1108, 11/F, 238 NATHAN ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.304816,114.17192,PrivatehealthcarefacilitiesunderCap633
Hong Kong Ophthalmic Specialists,"ROOM 1806-1809, 18/F, MELBOURNE PLAZA, 33 QUEEN'S ROAD CENTRAL, CENTRAL & WESTERN DISTRICT, HONG KONG",22.2824071,114.15659,PrivatehealthcarefacilitiesunderCap633
Asclepius Medical Centre,"ROOM 1705A, 17/F, 26 NATHAN ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.2959479,114.172626,PrivatehealthcarefacilitiesunderCap633
2010 Eye Surgery Centre,"SHOP 306-307, 3/F, H ZENTRE, 15 MIDDLE ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.295501,114.173336,PrivatehealthcarefacilitiesunderCap633
Pedder Health (Central),"34/F, 9 QUEEN'S ROAD CENTRAL, CENTRAL & WESTERN DISTRICT, HONG KONG",22.2802889,114.15842,PrivatehealthcarefacilitiesunderCap633
Hong Kong Eye Practice,"FLAT 1502 & 1609-1613, 15-16/F, HONG KONG PACIFIC CENTRE, 28 HANKOW ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.296989,114.17129,PrivatehealthcarefacilitiesunderCap633
Hong Kong ShoulderWrist and Knee Centre,"FLAT 2906, BANK OF AMERICA TOWER, 12 HARCOURT ROAD, CENTRAL & WESTERN DISTRICT, HONG KONG",22.2806545,114.163077,PrivatehealthcarefacilitiesunderCap633
OncoCare Central Building,"ROOM 1033, 10/F, CENTRAL BUILDING, 1-3 PEDDER STREET, CENTRAL & WESTERN DISTRICT, HONG KONG",22.28123,114.15743,PrivatehealthcarefacilitiesunderCap633
Hong Kong Reproductive Medicine Centre,"ROOM 1228-1230, 12/F, OCEAN CENTRE, HABOUR CITY, 5 CANTON ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.2962548,114.168891,PrivatehealthcarefacilitiesunderCap633
Cornwall Non-Invasive Surgery Centre - Tsim Sha Tsui,"ROOM 503-505, 5/F, H ZENTRE, 15 MIDDLE ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.295446,114.17332,PrivatehealthcarefacilitiesunderCap633
New Town Specialists Medical Centre,"ROOM 801-803, 8/F, NO. 26 NATHAN ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.2958938,114.172595,PrivatehealthcarefacilitiesunderCap633
Dermamier Skin & Laser Centre,"UNIT 309, 311, 313 & 315, 3/F, CENTRAL BUILDING, 1-3 PEDDER STREET, CENTRAL & WESTERN DISTRICT, HONG KONG",22.2811556,114.157368,PrivatehealthcarefacilitiesunderCap633
Central Day Procedure Centre,"ROOM 1401, 14/F, HING WAI BUILDING, 36 QUEEN'S ROAD CENTRAL, CENTRAL & WESTERN DISTRICT, HONG KONG",22.2818411,114.156253,PrivatehealthcarefacilitiesunderCap633
Central Ambulatory Care,"ROOM B, 3/F, CHAMPION TOWER, 3 GARDEN ROAD, CENTRAL & WESTERN DISTRICT, HONG KONG",22.2783324,114.160483,PrivatehealthcarefacilitiesunderCap633
Precise Dermatology & Laser Centre,"ROOM 1713A, 17/F, & ROOM 1910, 19/F, MIRA PLACE TOWER A, 132 NATHAN ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.30115,114.17264,PrivatehealthcarefacilitiesunderCap633
A.I. Gastrointestinal Endoscopy Centre,"ROOM 501, 5/F, GRAND CENTRE, 8 HUMPHREYS AVENUE, YAU TSIM MONG DISTRICT, KOWLOON",22.29862,114.17359,PrivatehealthcarefacilitiesunderCap633
Orthodontic & Children's Dental Center,"ROOM 3808-3810, 38/F, LANGHAM PLACE OFFICE TOWER, 8 ARGYLE STREET, YAU TSIM MONG DISTRICT, KOWLOON",22.3188,114.1685,PrivatehealthcarefacilitiesunderCap633
One Medical Centre,"SHOP 301-305, 3/F, H ZENTRE, 15 MIDDLE ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.2954535,114.17333,PrivatehealthcarefacilitiesunderCap633
Premier Asia Medical Centre,"2/F & 19-20/F, 16 HART AVENUE, YAU TSIM MONG DISTRICT, KOWLOON",22.29829,114.17509,PrivatehealthcarefacilitiesunderCap633
Hong Kong Orthopaedic and Arthroscopy Centre,"ROOM 701, 7/F, CENTRAL BUILDING, 1-3 PEDDER STREET, CENTRAL & WESTERN DISTRICT, HONG KONG",22.28116,114.15736,PrivatehealthcarefacilitiesunderCap633
Paeon ProCare Day Surgery Centre,"1/F, ONE CHINACHEM CENTRAL, 22 DES VOEUX ROAD CENTRAL, CENTRAL & WESTERN DISTRICT, HONG KONG",22.2824561,114.157246,PrivatehealthcarefacilitiesunderCap633
M12 Surgery & Endoscopy Center,"FLAT 1208-1209, 12/F, MIRA PLACE TOWER A, 132 NATHAN ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.30115,114.17264,PrivatehealthcarefacilitiesunderCap633
Esteem Surgical Clinic,"ROOM 1502 & 1505, 15/F, 9 QUEEN'S ROAD CENTRAL, CENTRAL & WESTERN DISTRICT, HONG KONG",22.2802552,114.158418,PrivatehealthcarefacilitiesunderCap633
Gratus,"FLAT 4006-4010, 40/F, TOWER 1, TIMES SQUARE, 1 MATHESON STREET, WAN CHAI DISTRICT, HONG KONG",22.2781972,114.182121,PrivatehealthcarefacilitiesunderCap633
Oncocare Tsim Sha Tsui,"SHOP 1001, 10/F, H ZENTRE, 15 MIDDLE ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.295432,114.17332,PrivatehealthcarefacilitiesunderCap633
Paeon ProCare Oncology Centre,"20/F, ONE CHINACHEM CENTRAL, 22 DES VOEUX ROAD CENTRAL, CENTRAL & WESTERN DISTRICT, HONG KONG",22.2824744,114.157262,PrivatehealthcarefacilitiesunderCap633
JOY MED CLINIC,"ROOM 1604-1605, 16/F, MIRA PLACE TOWER A, 132 NATHAN ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.301129,114.17264,PrivatehealthcarefacilitiesunderCap633
Top Dental by Family Smile,"ROOM 1901-1906, 19/F, 700 NATHAN ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.32063,114.16949,PrivatehealthcarefacilitiesunderCap633
Cmedica Clinical Centre Limited,"SHOP 302-302A, 3/F, VICTORIA MALL, 188 CANTON ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.302538,114.16851,PrivatehealthcarefacilitiesunderCap633
Light Surgery and Day Procedure Centre,"ROOM 2314, 23/F, MIRA PLACE TOWER A, 132 NATHAN ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.30115,114.17264,PrivatehealthcarefacilitiesunderCap633
Genesis Minimally Invasive Surgery Centre,"10/F, LEE KAR BUILDING, 4-4A CARNARVON ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.297864,114.17279,PrivatehealthcarefacilitiesunderCap633
Hong Kong Medical Endoscopy and Day Surgery Centre (Central),"20/F, ENTERTAINMENT BUILDING, 30 QUEEN'S ROAD CENTRAL, CENTRAL & WESTERN DISTRICT, HONG KONG",22.2814899,114.156436,PrivatehealthcarefacilitiesunderCap633
Central Health Medical Practice,"5/F, BASKERVILLE HOUSE, 13 DUDDELL STREET, CENTRAL & WESTERN DISTRICT, HONG KONG",22.279755,114.15672,PrivatehealthcarefacilitiesunderCap633
Vitalage,"13/F, WINWAY BUILDING, 50 WELLINGTON STREET, CENTRAL & WESTERN DISTRICT, HONG KONG",22.28171,114.15543,PrivatehealthcarefacilitiesunderCap633
The Specialists Day Procedure Centre,"5-6/F, GRAND PLAZA & 20/F GRAND PLAZA OFFICE TOWER ONE, 625 & 639 NATHAN ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.3181211,114.169367,PrivatehealthcarefacilitiesunderCap633
Exact Medical Imaging & Endoscopy Centre (TM),"SHOP 2, G/F, HOTEL COZI‧RESORT, 4 KIN FUNG CIRCUIT, TUEN MUN DISTRICT, NEW TERRITORIES",22.395693,113.97232,PrivatehealthcarefacilitiesunderCap633
Heal Fertility Limited,"9/F & 10/F, ONE CHINACHEM CENTRAL, 22 DES VOEUX ROAD, CENTRAL & WESTERN DISTRICT, HONG KONG",22.28247,114.15725,PrivatehealthcarefacilitiesunderCap633
Focus Eye Centre Pioneer Eye Surgical Centre,"ROOM 1127-1130, 11/F, PIONEER CENTRE, 750 NATHAN ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.3225492,114.1691147,PrivatehealthcarefacilitiesunderCap633
WeHealth Day Procedure and Endoscopy Centre,"SHOP 105B, 1/F, STAR HOUSE, 3 SALISBURY ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.2944226,114.168705,PrivatehealthcarefacilitiesunderCap633
Prime Dental,"SHOP 126D2 & 126E, 1/F, OLYMPIAN CITY 2, 18 HOI TING ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.3169341,114.161582,PrivatehealthcarefacilitiesunderCap633
Pong's Prosthodontics Centre,"ROOM 804-806, 8/F, H ZENTRE, 15 MIDDLE ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.29549,114.17336,PrivatehealthcarefacilitiesunderCap633
Tung Wah Group of Hospitals Haemodialysis Centre,"5B-TW, 5/F, KWONG WAH HOSPITAL, 25 WATERLOO ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.31519,114.17241,PrivatehealthcarefacilitiesunderCap633
Exact Endoscopy & Diagnostic Centre (MK),"ROOM 1109-1110, 11/F, T.O.P., 700 NATHAN ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.3206,114.16947,PrivatehealthcarefacilitiesunderCap633
Circle Care,"FLAT 1516-1517, 15/F, OCEAN CENTRE, 5 CANTON ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.29627,114.16889,PrivatehealthcarefacilitiesunderCap633
Periosolution and Children’s Dental Clinic,"ROOM 1203, 12/F, ARGYLE CENTRE PHASE 1, 688 NATHAN ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.319894,114.169706,PrivatehealthcarefacilitiesunderCap633
Quality Healthcare Eye and Surgery Centre,"ROOM 901-905, 9/F, 238 NATHAN ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.30484,114.17194,PrivatehealthcarefacilitiesunderCap633
SK Care specialist,"ROOM 1401-1406, 14/F, HONG KONG PACIFIC CENTRE, 28 HANKOW ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.2970886,114.171268,PrivatehealthcarefacilitiesunderCap633
Quality HealthCare Endoscopy Centre (Mongkok),"ROOM 1908, 19/F, GRAND PLAZA TOWER 1, 639 NATHAN ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.318055,114.16936,PrivatehealthcarefacilitiesunderCap633
Honor Health Medical Day Procedure Center,"ROOM 15, 10/F, LANGHAM PLACE OFFICE TOWER, 8 ARGYLE STREET, YAU TSIM MONG DISTRICT, KOWLOON",22.31858,114.16853,PrivatehealthcarefacilitiesunderCap633
Hong Kong Integrated Dental Centre,"ROOM 1501-1502, 15/F, OCEAN CENTRE, 5 CANTON ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.29656,114.16887,PrivatehealthcarefacilitiesunderCap633
Aesme Medical Centre,"ROOM 308-309, 3/F, HONG KONG PACIFIC CENTRE, 28 HANKOW ROAD, YAU TSIM MONG DISTRICT, KOWLOON",22.2971186,114.171274,PrivatehealthcarefacilitiesunderCap633
Arcenciel Day Medical Centre,"15/F, KAILEY TOWER, 16 STANLEY STREET, CENTRAL & WESTERN DISTRICT, HONG KONG",22.2818539,114.155705,PrivatehealthcarefacilitiesunderCap633
